Timeline,Start time,Duration,Row,Instance number,1st Phase Pass,1st Phase Receiver,2nd Phase Pass,2nd Phase Receiver,Deflection Success,Feed Location,Feed Success,Gains / Turnover Reason,Penalty Reason,Player,Quarter,Shooter Position,Shot Location,Shot Outcome,Turnover Location,Ungrouped,Notes,Flags
SGPvsFIJ_20260708,1344.274961,46.10354078,SGP Gains,12,,,,,,"Outside Circle, Circle Edge, Circle Edge","YES, YES, YES",Interception,,Reena Divya,"Q2, Q2, Q2, Q2, Q2, Q2","GA, GS","Outer Right, Inner Left","SGP Miss, SGP Goal",Defensive Right Pocket,,,
SGPvsFIJ_20260708,1431.312044,27.01813333,SGP Gains,13,,,,,,"Circle Edge, Circle Edge","YES, YES",Pickups,,Goh Wei Ping,"Q2, Q2, Q2, Q2",GA,Inner Left,SGP Goal,Attacking Left,,,
SGPvsFIJ_20260708,1770.271321,29.00520934,SGP Gains,14,,,,,,Outside Circle,NO,Dropped Ball,,,"Q2, Q2",,,,Defensive Right Pocket,,,
SGPvsFIJ_20260708,1891.848833,30.838,SGP Gains,15,,,,,,Circle Edge,YES,Pass Out of Bounds,,,"Q2, Q2, Q2, Q2",GS,Inner Left,SGP Goal,Defensive Left Pocket,,,
SGPvsFIJ_20260708,2005.374677,45.00433142,SGP Gains,16,,,,,,"Outside Circle, Inside Circle, Circle Edge","YES, YES, YES",Interception,,,"Q2, Q2, Q2, Q2, Q2, Q2, Q2",GA,Inner Left,SGP Goal,Defensive D,,,
SGPvsFIJ_20260708,2659.868612,31.10994517,SGP Gains,17,,,,,,Circle Edge,YES,Pass Out of Bounds,,,"Q3, Q3, Q3",GA,Outer Middle,SGP Goal,Defensive D,,,
SGPvsFIJ_20260708,2716.775578,41.30163551,SGP Gains,18,,,,,,Inside Circle,YES,Interception,,Sindhu Nair,"Q3, Q3, Q3, Q3, Q3",GS,Inner Right,SGP Miss,Defensive D,,,
SGPvsFIJ_20260708,2776.876015,18.5029494,SGP Gains,19,,,,,,Circle Edge,YES,Obstruction,,,"Q3, Q3, Q3",GA,Inner Left,SGP Goal,Defensive D,,,
SGPvsFIJ_20260708,2984.335689,10.54987778,SGP Gains,20,,,,,,,,Pickups,,Jamie Lim,Q3,,,,Defensive D,,,
SGPvsFIJ_20260708,3054.872268,26.50681767,SGP Gains,21,,,,,,"Circle Edge, Inside Circle","YES, YES",Pass Out of Bounds,,,"Q3, Q3, Q3, Q3",GS,Inner Left,SGP Goal,Defensive Right Pocket,,,
SGPvsFIJ_20260708,3087.674805,36.10057548,SGP Gains,22,,,,,,Outside Circle,YES,Pass Out of Bounds,,,"Q3, Q3",,,,Defensive Right Pocket,,,
SGPvsFIJ_20260708,3157.871277,15.2070505,SGP Gains,23,,,,,,Circle Edge,YES,Interception,,Jamie Lim,"Q3, Q3, Q3",GA,Inner Right,SGP Goal,Center Right Defense,,,
SGPvsFIJ_20260708,3246.390334,35.18772757,SGP Gains,24,,,,,,Circle Edge,YES,Pass Out of Bounds,,,"Q3, Q3, Q3",GA,Outer Left,SGP Goal,Defensive Right Pocket,,,
SGPvsFIJ_20260708,3442.976386,23.30236009,SGP Gains,25,,,,,,"Circle Edge, Circle Edge","YES, YES",Interception,,Jamie Lim,"Q3, Q3, Q3, Q3, Q3",GS,Outer Left,SGP Goal,Defensive D,,,
SGPvsFIJ_20260708,3473.975258,23.69940474,SGP Gains,26,,,,,,Outside Circle,YES,Interception,,Jamie Lim,"Q3, Q3",,,,Defensive Left Pocket,,,
SGPvsFIJ_20260708,4064.57512,31.00373827,SGP Gains,27,,,,,,"Circle Edge, Circle Edge","YES, YES",Shot Out of Bounds,,,"Q4, Q4, Q4, Q4, Q4, Q4",GS,Inner Right,SGP Goal,Defensive D,,,
SGPvsFIJ_20260708,4154.373636,17.10096506,SGP Gains,28,,,,,,,,Pass Out of Bounds,,,Q4,,,,Defensive Left Pocket,,,
SGPvsFIJ_20260708,4277.274387,34.00408231,SGP Gains,29,,,,,,Inside Circle,YES,Contact,,,"Q4, Q4, Q4, Q4, Q4, Q4",GS,Inner Left,SGP Goal,Defensive D,,,
SGPvsFIJ_20260708,4645.376591,14.19745055,SGP Gains,30,,,,,,,,Pickups,,Sindhu Nair,Q4,,,,Defensive Middle,,,
SGPvsFIJ_20260708,47.9753827,38.30207741,SGP Turnovers,1,,,,,,Circle Edge,YES,Held,,Angelina Lim,"Q1, Q1, Q1, Q1, Q1",GA,Inner Middle,OPP Goal,Attacking Right,,,
SGPvsFIJ_20260708,269.6758101,25.00481695,SGP Turnovers,2,,,,,,Circle Edge,YES,Interception,,Goh Wei Ping,"Q1, Q1, Q1",GS,Inner Right,OPP Goal,Attacking D,,,
SGPvsFIJ_20260708,376.2783765,45.99369527,SGP Turnovers,3,,,,,,Circle Edge,NO,Dropped Ball,,Angelina Lim,"Q1, Q1, Q1, Q1",,,,Attacking Right Pocket,,,
SGPvsFIJ_20260708,510.7762363,28.79919981,SGP Turnovers,4,,,,,,,,Interception,,Jamie Lim,Q1,,,,Center Mid Attack,,,
SGPvsFIJ_20260708,625.6754415,38.50373458,SGP Turnovers,5,,,,,,"Circle Edge, Circle Edge","YES, YES",Obstruction,,Goh Wei Ping,"Q1, Q1, Q1, Q1, Q1, Q1, Q1",GA,Inner Right,OPP Goal,Attacking D,,,
SGPvsFIJ_20260708,774.7801444,25.1435,SGP Turnovers,6,,,,,,Outside Circle,YES,Contact,,Goh Wei Ping,"Q1, Q1, Q1, Q1",GA,Inner Left,OPP Miss,Attacking D,,,
SGPvsFIJ_20260708,858.7744935,51.70447856,SGP Turnovers,7,,,,,,"Outside Circle, Circle Edge","YES, YES",Shot Out of Bounds,,Toh Kai Wei,"Q1, Q1, Q1, Q1, Q1, Q1",GS,Inner Middle,OPP Goal,Attacking D,,,
SGPvsFIJ_20260708,922.8768255,24.8021382,SGP Turnovers,8,,,,,,,,Missed Rebound,,Toh Kai Wei,Q1,,,,Attacking D,,,
SGPvsFIJ_20260708,1236.87748,27.79522398,SGP Turnovers,9,,,,,,,,Interception,,Angelina Lim,"Q2, Q2",,,,Attacking Right,,,
SGPvsFIJ_20260708,1326.072135,25.202826,SGP Turnovers,10,,,,,,Outside Circle,NO,Missed Rebound,,Goh Wei Ping,"Q2, Q2, Q2",,,,Attacking D,,,
SGPvsFIJ_20260708,1424.474701,18.00059896,SGP Turnovers,11,,,,,,,,Interception,,Angelina Lim,Q2,,,,Attacking Left Pocket,,,
SGPvsFIJ_20260708,1498.478409,35.38145817,SGP Turnovers,12,,,,,,"Outside Circle, Circle Edge, Circle Edge","YES, YES, YES",Interception,,Rachel Ling,"Q2, Q2, Q2, Q2, Q2, Q2, Q2",GA,Inner Left,OPP Goal,Attacking D,,,
SGPvsFIJ_20260708,1792.276531,35.90314959,SGP Turnovers,13,,,,,,Outside Circle,NO,Dropped Ball,,Goh Wei Ping,"Q2, Q2, Q2, Q2, Q2, Q2",GA,Inner Right,OPP Goal,Attacking Right,,,
SGPvsFIJ_20260708,2751.077214,32.79880071,SGP Turnovers,14,,,,,,,,Missed Rebound,,Goh Wei Ping,"Q3, Q3, Q3",,,,Attacking D,,,
SGPvsFIJ_20260708,2800.575177,32.50479089,SGP Turnovers,15,,,,,,Circle Edge,YES,Missed Rebound,,Toh Kai Wei,"Q3, Q3, Q3, Q3",GA,Inner Middle,OPP Goal,Attacking D,,,
SGPvsFIJ_20260708,2931.3073,60.02838889,SGP Turnovers,16,,,,,,Circle Edge,NO,Interception,,Toh Kai Wei,"Q3, Q3, Q3, Q3, Q3, Q3, Q3",,,,Attacking D,,,
SGPvsFIJ_20260708,2987.885567,27.22326667,SGP Turnovers,17,,,,,,Circle Edge,YES,Offside,,Tan Yi Jie,"Q3, Q3, Q3, Q3",GS,Inner Right,OPP Goal,Defensive D,,,
SGPvsFIJ_20260708,3045.076993,16.79527453,SGP Turnovers,18,,,,,,Outside Circle,NO,Interception,,Tan Yi Jie,"Q3, Q3",,,,Center Left Attack,,,
SGPvsFIJ_20260708,3116.775381,21.4048248,SGP Turnovers,19,,,,,,Outside Circle,YES,Interception,,Goh Wei Ping,"Q3, Q3, Q3",GS,Inner Right,OPP Goal,Attacking Middle,,,
SGPvsFIJ_20260708,3401.959214,48.01717139,SGP Turnovers,20,,,,,,Outside Circle,NO,Missed Rebound,,Toh Kai Wei,"Q3, Q3, Q3, Q3, Q3",,,,Attacking D,,,
SGPvsFIJ_20260708,3490.674663,33.90144364,SGP Turnovers,21,,,,,,Outside Circle,YES,Held,,Toh Kai Wei,"Q3, Q3, Q3, Q3",GA,Inner Left,OPP Goal,Attacking D,,,
SGPvsFIJ_20260708,3544.09253,14.30979245,SGP Turnovers,22,,,,,,,,Missed Rebound,,Goh Wei Ping,Q3,,,,Attacking Left Pocket,,,
SGPvsFIJ_20260708,3851.87254,24.90686514,SGP Turnovers,23,,,,,,"Outside Circle, Inside Circle","YES, YES",Missed Rebound,,Goh Wei Ping,"Q4, Q4, Q4, Q4, Q4, Q4",GS,Inner Middle,OPP Goal,Attacking D,,,
SGPvsFIJ_20260708,4022.673465,22.70687613,SGP Turnovers,24,,,,,,Outside Circle,YES,Interception,,Toh Kai Wei,"Q4, Q4, Q4",GS,Inner Middle,OPP Goal,Attacking D,,,
SGPvsFIJ_20260708,4164.474601,26.10339072,SGP Turnovers,25,,,,,,Inside Circle,YES,Stepping,,Faithmaria Lawrence,"Q4, Q4, Q4, Q4, Q4",GA,Inner Left,OPP Goal,Center Right Defense,,,
SGPvsFIJ_20260708,4335.473177,35.30223876,SGP Turnovers,26,,,,,,Circle Edge,YES,Missed Rebound,,Toh Kai Wei,"Q4, Q4, Q4, Q4, Q4",GS,Inner Left,OPP Goal,Attacking D,,,
SGPvsFIJ_20260708,4565.674344,34.00334645,SGP Turnovers,27,,,,,,"Circle Edge, Inside Circle","YES, YES",Missed Rebound,,Charlotte Lee,"Q4, Q4, Q4, Q4, Q4",GA,Inner Middle,OPP Goal,Attacking D,,,
SGPvsFIJ_20260708,4652.574042,32.70458303,SGP Turnovers,28,,,,,,Circle Edge,YES,Stepping,,Tan Yi Jie,"Q4, Q4, Q4",GS,Inner Right,OPP Goal,Center Left Defense,,,
SGPvsFIJ_20260708,4752.974834,43.28891277,SGP Turnovers,29,,,,,,"Circle Edge, Inside Circle","YES, YES",Contact,,Charlotte Lee,"Q4, Q4, Q4, Q4, Q4, Q4, Q4","GA, GA","Inner Right, Inner Right","OPP Miss, OPP Goal",Attacking D,,,
SGPvsFIJ_20260708,952.9020635,1,FINISH QUARTER,1,,,,,,,,,,,Q1,,,,,,,
SGPvsFIJ_20260708,2175.38195,1,FINISH QUARTER,2,,,,,,,,,,,Q2,,,,,,,
SGPvsFIJ_20260708,3582.149078,1,FINISH QUARTER,3,,,,,,,,,,,Q3,,,,,,,
